student_id,gender,age,high_school_GPA,SAT_score,TOEFL_score,degree_program,extracurricular_participation,work_experience_years,volunteer_experience,sop_strength_score,lor_strength_score,financial_aid_requested,preferred_campus,admission_status
ST8530,Other,30,3.94,1145,94.0,Science,1,3,1.0,6,8,1,Texas,1
ST8531,Other,31,3.39,1281,119.0,Science,1,4,1.0,1,3,1,California,1
ST8532,Male,21,2.83,1426,81.0,Business,1,1,1.0,4,6,0,Illinois,1
ST8533,Other,31,3.05,1176,112.0,Medicine,1,3,1.0,3,1,0,New York,0
ST8534,Male,31,3.14,1328,83.0,Science,0,0,1.0,2,7,0,Illinois,0
ST8535,Male,30,2.88,1012,,Science,1,3,1.0,2,2,1,Illinois,0
ST8536,Other,20,2.96,1237,94.0,Business,0,3,0,9,4,0,Illinois,0
ST8537,Male,18,2.52,1172,94.0,Business,1,4,1.0,1,9,0,Illinois,1
ST8538,Other,21,2.62,1027,101.0,Arts,0,4,1.0,1,1,0,New York,0
ST8539,Other,34,3.28,1352,113.0,Science,1,2,1.0,4,6,1,Illinois,1
ST8540,Other,21,3.81,1533,93.0,Law,1,2,0,4,2,0,Illinois,1
ST8541,Other,31,2.8,1197,112.0,Medicine,0,1,1.0,2,9,1,Illinois,0
ST8542,Male,24,3.04,1549,104.0,Engineering,0,3,1.0,2,4,1,Illinois,1
ST8543,Male,32,3.19,1074,109.0,Business,1,0,1.0,9,4,0,Texas,0
ST8544,Female,21,3.49,1191,81.0,Engineering,1,4,0,9,7,1,California,1
ST8545,Female,25,3.76,1199,102.0,Law,1,2,0,6,10,1,Florida,1
ST8546,Other,29,3.38,1595,92.0,Engineering,1,4,1.0,2,7,0,Florida,1
ST8547,Male,31,2.56,1285,102.0,Arts,0,2,0,6,5,0,Texas,0
ST8548,Male,28,3.46,1128,94.0,Law,1,3,1.0,3,3,1,California,0
ST8549,Other,20,3.73,1183,112.0,Science,0,4,0,3,9,0,Florida,1
ST8550,Male,19,3.52,1247,98.0,Business,1,3,1.0,9,3,1,Florida,1
ST8551,Female,23,2.51,1506,99.0,Arts,0,0,1.0,7,6,1,California,0
ST8552,Male,33,3.68,1167,91.0,Engineering,1,3,1.0,3,5,1,New York,1
ST8553,Other,23,3.68,1085,117.0,Arts,0,4,1.0,8,8,1,Texas,1
ST8554,Male,25,2.79,1046,111.0,Medicine,0,4,0,10,5,0,Illinois,1
ST8555,Male,29,2.5,1227,117.0,Arts,0,0,1.0,5,4,0,California,0
ST8556,Female,28,3.56,1232,82.0,Engineering,1,1,0,7,9,1,California,0
ST8557,Other,25,3.74,1100,80.0,Law,1,3,1.0,5,6,0,Florida,1
ST8558,Female,25,2.92,1038,106.0,Engineering,0,3,0,4,8,1,California,0
ST8559,Female,33,3.93,1226,119.0,Engineering,1,4,1.0,5,8,1,California,1
ST8560,Male,18,2.74,1074,109.0,Engineering,1,4,0,3,1,0,New York,0
ST8561,Female,31,2.92,1339,83.0,Arts,1,3,1.0,9,3,1,Illinois,1
ST8562,Other,25,3.51,1141,100.0,Medicine,0,4,1.0,4,9,0,New York,1
ST8563,Female,17,3.52,1403,119.0,Business,0,2,0,9,5,1,California,1
ST8564,Female,23,3.91,1416,116.0,Law,0,2,0,10,5,1,Illinois,1
ST8565,Other,24,2.73,1275,118.0,Law,1,1,0,8,9,1,Florida,0
ST8566,Other,29,3.31,1114,114.0,Business,1,3,1.0,1,8,0,Texas,1
ST8567,Female,18,3.67,1391,84.0,Business,1,2,1.0,9,3,1,Texas,1
ST8568,Other,18,3.33,1347,114.0,Arts,1,4,0,8,6,1,Illinois,1
ST8569,Other,29,3.31,1502,115.0,Engineering,0,0,0,7,10,1,California,1
ST8570,Other,32,3.54,1180,110.0,Medicine,1,1,1.0,2,8,0,Texas,0
ST8571,Female,19,3.12,1493,99.0,Engineering,1,1,0,6,8,1,Texas,1
ST8572,Female,26,2.65,1166,89.0,Law,0,0,1.0,4,1,0,California,0
ST8573,Female,31,3.46,1467,108.0,Science,1,0,1.0,9,1,1,California,1
ST8574,Female,34,3.11,1281,106.0,Science,0,1,0,4,8,0,Illinois,0
ST8575,Female,27,3.79,1247,114.0,Arts,0,1,0,3,9,0,New York,1
ST8576,Female,17,2.99,1101,93.0,Business,0,4,1.0,5,8,0,New York,1
ST8577,Female,21,3.4,1394,93.0,Business,1,2,0,1,4,1,Florida,1
ST8578,Male,26,3.36,1207,113.0,Business,1,4,0,3,3,0,Texas,1
ST8579,Other,29,3.05,1296,112.0,Medicine,1,4,1.0,2,8,0,Florida,1
ST8580,Female,33,3.6,1048,,Business,0,1,1.0,4,4,1,Florida,0
ST8581,Female,28,3.72,1123,117.0,Law,1,3,1.0,10,10,0,Florida,1
ST8582,Other,27,2.53,1305,107.0,Arts,0,0,0,1,5,0,Illinois,0
ST8583,Other,21,3.83,1204,87.0,Science,0,3,0,1,5,1,Texas,1
ST8584,Other,22,3.96,1105,105.0,Arts,0,3,0,4,3,1,Texas,1
ST8585,Other,21,2.54,1568,92.0,Medicine,1,2,1.0,4,7,0,California,1
ST8586,Other,31,2.81,1452,87.0,Law,1,1,0,8,8,0,California,0
ST8587,Male,34,2.91,1187,,Arts,0,3,0,6,2,1,New York,0
ST8588,Male,22,3.77,1547,83.0,Arts,0,4,0,4,10,1,Florida,1
ST8589,Female,26,3.56,1213,95.0,Science,0,3,1.0,3,1,1,Illinois,1
ST8590,Female,32,3.84,1514,,Medicine,0,2,0,3,6,1,New York,1
ST8591,Other,25,3.67,1180,94.0,Engineering,0,2,1.0,8,3,0,Texas,0
ST8592,Other,22,3.89,1127,109.0,Engineering,1,3,1.0,2,1,1,Florida,1
ST8593,Male,28,3.68,1432,88.0,Law,1,1,0,3,9,1,Illinois,1
ST8594,Male,25,3.61,1178,89.0,Engineering,0,1,0,10,9,1,Illinois,0
ST8595,Male,34,3.08,1209,109.0,Business,1,0,0,9,1,0,Illinois,0
ST8596,Female,34,3.0,1291,84.0,Law,0,0,0,10,3,0,New York,0
ST8597,Other,30,3.77,1539,103.0,Science,0,1,1.0,9,6,0,California,1
ST8598,Female,24,2.99,1302,88.0,Engineering,1,3,0,6,1,0,Illinois,0
ST8599,Other,17,3.98,1252,120.0,Business,1,1,0,4,4,0,Florida,1
ST8600,Male,21,3.48,1525,120.0,Medicine,0,1,0,3,10,1,Florida,1
ST8601,Male,27,3.12,1585,93.0,Medicine,0,2,0,1,10,1,Florida,1
ST8602,Female,34,3.78,1347,85.0,Law,1,0,0,6,6,0,New York,1
ST8603,Female,29,2.95,1056,120.0,Engineering,0,3,0,10,4,1,California,0
ST8604,Female,21,2.76,1362,109.0,Law,1,4,1.0,1,1,0,Florida,1
ST8605,Female,24,3.93,1111,100.0,Business,0,0,0,4,6,0,New York,0
ST8606,Female,32,3.77,1416,118.0,Medicine,1,0,1.0,3,3,1,Illinois,1
ST8607,Female,30,3.49,1482,107.0,Business,0,1,0,8,8,0,Texas,1
ST8608,Female,19,2.93,1339,111.0,Engineering,0,1,1.0,10,8,1,Florida,0
ST8609,Other,20,3.96,1309,82.0,Engineering,0,2,1.0,7,10,1,Illinois,1
ST8610,Male,21,3.02,1016,115.0,Medicine,0,0,0,8,3,0,Texas,0
ST8611,Female,28,3.68,1524,118.0,Business,1,2,0,3,6,0,Florida,1
ST8612,Other,26,2.81,1545,,Medicine,0,2,0,6,5,0,California,0
ST8613,Male,26,3.9,1093,103.0,Science,0,1,1.0,2,3,0,Texas,0
ST8614,Other,21,3.69,1052,110.0,Law,0,4,1.0,6,5,1,California,1
ST8615,Female,20,3.85,1315,116.0,Engineering,1,3,1.0,3,9,0,California,1
ST8616,Other,25,3.93,1002,114.0,Engineering,0,3,0,9,6,0,Florida,1
ST8617,Female,23,3.1,1473,114.0,Science,0,2,0,7,7,0,Illinois,1
ST8618,Female,28,3.6,1503,89.0,Arts,1,3,1.0,3,3,0,Florida,1
ST8619,Other,28,2.56,1191,84.0,Law,0,0,1.0,1,10,0,Illinois,0
ST8620,Male,17,3.42,1461,119.0,Business,1,1,0,1,5,1,California,1
ST8621,Other,18,3.9,1010,104.0,Business,0,0,0,7,7,1,New York,0
ST8622,Other,28,2.85,1047,98.0,Law,1,3,1.0,10,1,1,Illinois,0
ST8623,Male,26,2.81,1495,82.0,Science,0,1,1.0,8,7,1,Texas,0
ST8624,Female,31,3.44,1535,84.0,Arts,1,4,0,9,10,1,California,1
ST8625,Male,34,3.24,1310,108.0,Business,1,3,0,5,10,1,California,1
ST8626,Male,19,3.52,1481,100.0,Science,0,3,1.0,4,8,1,California,1
ST8627,Male,22,3.52,1074,101.0,Business,0,0,1.0,5,2,1,New York,0
ST8628,Female,31,3.49,1597,93.0,Engineering,1,3,1.0,7,2,0,New York,1
ST8629,Male,32,3.17,1300,116.0,Engineering,0,3,1.0,8,8,0,Florida,1
ST8630,Male,20,2.82,1435,118.0,Medicine,1,3,0,6,6,1,Florida,1
ST8631,Other,27,2.99,1067,110.0,Business,0,0,0,5,4,1,New York,0
ST8632,Female,24,3.13,1109,111.0,Medicine,1,3,0,9,7,1,California,1
ST8633,Other,24,3.22,1098,112.0,Arts,0,0,1.0,3,10,1,California,0
ST8634,Other,28,3.01,1102,108.0,Arts,1,2,1.0,8,9,0,Illinois,0
ST8635,Female,27,3.47,1307,116.0,Engineering,0,2,0,7,1,1,Illinois,1
ST8636,Female,32,3.54,1264,113.0,Arts,0,0,1.0,3,6,0,Texas,0
ST8637,Female,19,3.81,1165,113.0,Business,1,4,1.0,5,3,1,Illinois,1
ST8638,Other,24,3.59,1577,110.0,Engineering,0,2,1.0,7,4,1,New York,1
ST8639,Male,29,2.95,1460,83.0,Arts,0,4,1.0,8,2,1,Florida,1
ST8640,Male,32,3.41,1004,,Medicine,1,4,0,10,6,0,Florida,1
ST8641,Male,22,3.91,1335,84.0,Engineering,0,1,0,1,6,1,Texas,0
ST8642,Other,20,2.87,1266,100.0,Medicine,1,2,0,10,5,0,Florida,0
ST8643,Female,20,3.47,1295,98.0,Business,0,4,1.0,3,3,0,Florida,1
ST8644,Male,27,3.58,1277,87.0,Law,1,1,0,1,9,1,California,0
ST8645,Female,25,2.55,1000,114.0,Medicine,0,0,1.0,6,1,0,Texas,0
ST8646,Male,23,2.74,1359,98.0,Business,0,1,0,3,1,1,New York,0
ST8647,Male,33,3.33,1009,112.0,Science,1,0,0,3,10,1,Texas,0
ST8648,Other,28,2.53,1013,87.0,Science,1,4,1.0,9,2,1,Texas,0
ST8649,Male,23,3.23,1255,102.0,Business,1,1,1.0,9,2,0,California,0
ST8650,Female,18,3.35,1593,108.0,Arts,0,1,1.0,2,5,1,Texas,1
ST8651,Female,26,3.11,1048,91.0,Science,0,4,1.0,2,3,0,Illinois,0
ST8652,Male,29,2.72,1189,104.0,Arts,1,3,0,10,5,0,Illinois,0
ST8653,Male,28,2.95,1267,87.0,Business,1,3,0,7,4,0,Texas,1
ST8654,Other,29,2.65,1600,90.0,Medicine,1,1,1.0,9,10,1,California,1
ST8655,Female,26,2.56,1329,94.0,Science,0,4,0,3,6,0,Florida,0
ST8656,Other,26,2.74,1380,110.0,Business,1,0,1.0,3,1,1,Texas,0
ST8657,Other,30,2.92,1389,115.0,Engineering,0,4,0,9,6,1,California,1
ST8658,Female,32,3.42,1430,96.0,Engineering,0,2,0,4,4,0,New York,1
ST8659,Male,32,2.55,1067,85.0,Engineering,1,3,1.0,7,6,0,Texas,0
ST8660,Male,28,3.11,1259,116.0,Science,0,4,1.0,4,1,0,New York,1
ST8661,Other,21,3.58,1415,96.0,Engineering,0,0,,4,8,1,Illinois,1
ST8662,Other,17,3.27,1367,98.0,Law,1,0,1.0,1,5,1,Texas,0
ST8663,Female,28,2.66,1112,86.0,Arts,0,4,0,7,5,1,California,0
ST8664,Male,27,3.07,1219,115.0,Medicine,1,4,1.0,2,9,1,Illinois,1
ST8665,Male,28,3.13,1320,114.0,Science,0,2,1.0,1,4,0,California,0
ST8666,Female,32,3.77,1304,94.0,Law,0,0,1.0,9,2,1,New York,1
ST8667,Other,33,3.42,1496,116.0,Business,1,4,0,9,5,1,New York,1
ST8668,Male,29,3.46,1430,82.0,Science,0,4,1.0,3,7,1,Florida,1
ST8669,Other,20,3.27,1384,84.0,Engineering,0,2,1.0,2,1,0,New York,0
ST8670,Male,24,2.74,1158,113.0,Science,0,3,0,2,1,1,Florida,0
ST8671,Female,17,3.81,1512,85.0,Engineering,1,4,0,1,7,1,California,1
ST8672,Male,26,3.66,1476,92.0,Business,1,3,0,1,10,0,New York,1
ST8673,Female,17,3.58,1377,119.0,Medicine,1,4,0,2,8,0,Illinois,1
ST8674,Male,23,2.56,1496,119.0,Arts,1,3,1.0,9,8,0,New York,1
ST8675,Male,25,3.98,1312,108.0,Law,1,3,1.0,6,9,0,Illinois,1
ST8676,Other,34,3.74,1370,,Science,0,3,0,7,6,1,California,1
ST8677,Other,18,3.06,1461,107.0,Business,0,1,0,1,3,1,Illinois,1
ST8678,Male,28,3.61,1386,92.0,Business,0,4,1.0,6,9,1,Texas,1
ST8679,Female,21,3.86,1400,102.0,Business,1,2,1.0,9,1,1,Florida,1
ST8680,Female,28,3.14,1232,109.0,Medicine,1,1,1.0,10,1,0,California,0
ST8681,Other,26,3.41,1083,,Business,0,3,1.0,8,3,0,California,1
ST8682,Other,18,2.83,1408,81.0,Engineering,0,4,1.0,7,8,0,California,1
ST8683,Other,32,3.94,1321,96.0,Medicine,1,3,1.0,9,6,0,California,1
ST8684,Other,26,2.6,1570,105.0,Law,0,2,0,2,1,0,Texas,0
ST8685,Other,17,3.84,1141,119.0,Business,0,4,0,1,2,0,New York,1
ST8686,Other,26,2.76,1492,102.0,Science,0,1,1.0,2,9,1,New York,0
ST8687,Male,24,2.56,1447,98.0,Science,0,2,0,9,5,1,Texas,0
ST8688,Female,34,3.99,1243,82.0,Law,0,0,1.0,9,7,1,New York,1
ST8689,Male,17,3.55,1507,80.0,Business,1,0,1.0,2,1,0,New York,1
ST8690,Female,34,3.99,1182,82.0,Law,0,2,1.0,3,6,1,Florida,1
ST8691,Female,30,3.6,1083,120.0,Arts,0,1,1.0,3,4,0,New York,0
ST8692,Male,30,2.56,1266,110.0,Law,0,1,0,8,10,0,Florida,0
ST8693,Male,24,2.79,1283,82.0,Law,0,2,1.0,6,3,0,Florida,0
ST8694,Other,30,3.6,1161,99.0,Science,0,2,1.0,3,4,0,California,1
ST8695,Other,22,3.94,1343,81.0,Arts,1,2,1.0,4,5,1,New York,1
ST8696,Male,18,3.59,1136,110.0,Medicine,0,2,0,5,3,1,California,0
ST8697,Male,19,3.02,1218,114.0,Medicine,0,2,0,6,8,1,Texas,1
ST8698,Female,22,3.58,1370,88.0,Science,1,1,0,2,8,0,California,1
ST8699,Other,32,2.59,1400,,Arts,0,2,0,8,2,0,Illinois,0
ST8700,Male,22,3.58,1566,100.0,Science,0,3,1.0,7,3,0,Texas,1
ST8701,Other,20,2.88,1552,110.0,Medicine,1,4,0,10,5,0,Texas,1
ST8702,Male,18,2.93,1193,99.0,Business,0,0,0,6,9,1,Florida,0
ST8703,Male,29,3.46,1187,107.0,Arts,1,4,,8,7,0,Florida,1
ST8704,Other,21,2.95,1010,83.0,Business,1,0,1.0,10,9,1,Texas,0
ST8705,Male,33,2.82,1291,84.0,Arts,0,1,0,3,1,0,Texas,0
ST8706,Female,32,3.55,1598,84.0,Engineering,1,3,1.0,10,4,0,New York,1
ST8707,Other,19,3.47,1128,91.0,Science,0,2,0,3,6,1,California,0
ST8708,Male,28,3.99,1045,103.0,Law,1,0,1.0,4,3,0,Illinois,1
ST8709,Other,26,2.95,1031,109.0,Science,0,2,0,8,2,1,New York,0
ST8710,Other,24,3.48,1057,107.0,Arts,1,4,1.0,4,9,0,Florida,1
ST8711,Female,21,3.06,1544,118.0,Science,0,1,0,6,4,1,Texas,1
ST8712,Female,22,3.08,1300,110.0,Arts,1,1,0,4,6,0,Texas,0
ST8713,Female,21,3.81,1551,82.0,Medicine,0,3,1.0,5,5,1,Illinois,1
ST8714,Female,28,3.87,1353,101.0,Arts,0,4,1.0,7,10,1,Texas,1
ST8715,Male,29,3.03,1150,111.0,Business,1,0,1.0,6,2,1,New York,0
ST8716,Female,17,3.54,1213,116.0,Engineering,1,0,1.0,6,9,0,New York,1
ST8717,Male,27,3.86,1498,80.0,Business,0,1,0,5,2,1,Illinois,1
ST8718,Male,18,2.76,1473,113.0,Business,0,1,0,2,8,0,Texas,0
ST8719,Male,21,3.06,1326,87.0,Medicine,1,3,0,2,6,1,Illinois,1
ST8720,Female,32,3.86,1098,,Engineering,1,3,0,4,4,1,California,1
ST8721,Other,33,3.27,1187,92.0,Arts,0,2,0,1,3,0,California,0
ST8722,Female,32,3.52,1559,115.0,Medicine,0,3,1.0,6,8,0,Texas,1
ST8723,Male,30,3.26,1416,95.0,Medicine,1,2,0,1,6,1,New York,1
ST8724,Female,32,3.3,1365,84.0,Science,0,0,1.0,8,8,0,Texas,0
ST8725,Male,29,3.92,1307,84.0,Law,0,0,1.0,1,2,0,Texas,0
ST8726,Other,34,3.55,1256,120.0,Science,0,3,0,4,5,0,California,1
ST8727,Female,30,2.76,1134,87.0,Business,0,3,1.0,1,5,1,Illinois,0
ST8728,Female,23,2.81,1248,82.0,Science,1,1,0,6,6,1,California,0
ST8729,Female,28,2.86,1190,,Law,0,2,1.0,5,3,0,New York,0
ST8730,Male,34,3.87,1592,89.0,Law,0,4,1.0,6,6,0,Texas,1
ST8731,Other,29,3.57,1321,96.0,Science,0,4,0,10,5,0,Illinois,1
ST8732,Other,26,3.18,1595,119.0,Business,1,4,1.0,4,2,1,New York,1
ST8733,Other,25,2.68,1426,88.0,Engineering,1,1,1.0,1,2,1,New York,0
ST8734,Male,33,2.64,1270,86.0,Engineering,1,1,1.0,4,2,1,California,0
ST8735,Male,18,3.9,1279,82.0,Arts,1,3,0,8,4,0,Illinois,1
ST8736,Female,24,3.96,1592,83.0,Law,0,1,1.0,7,10,1,Florida,1
ST8737,Male,28,3.68,1449,94.0,Engineering,1,0,0,3,5,0,New York,1
ST8738,Female,20,3.2,1200,82.0,Engineering,1,4,0,4,2,1,New York,1
ST8739,Female,18,3.82,1583,117.0,Medicine,0,1,1.0,5,3,0,California,1
ST8740,Male,28,3.44,1018,107.0,Medicine,1,4,1.0,3,10,0,New York,1
ST8741,Female,22,2.95,1037,,Engineering,0,3,1.0,2,3,1,California,0
ST8742,Male,25,3.73,1217,120.0,Business,0,2,0,7,10,1,New York,1
ST8743,Male,24,3.56,1479,112.0,Science,1,2,0,1,10,0,Florida,1
ST8744,Female,25,3.83,1230,112.0,Business,1,0,0,7,2,1,Florida,1
ST8745,Female,21,2.96,1121,84.0,Arts,1,1,0,10,1,1,New York,0
ST8746,Male,28,3.11,1269,80.0,Medicine,0,2,0,7,7,1,California,0
ST8747,Other,23,2.72,1354,100.0,Science,0,1,1.0,1,10,0,California,0
ST8748,Other,20,3.01,1522,82.0,Science,0,4,1.0,4,1,1,California,1
ST8749,Female,30,2.89,1315,108.0,Science,0,4,1.0,4,2,0,New York,1
ST8750,Male,31,3.64,1479,89.0,Science,1,2,0,9,2,0,Illinois,1
ST8751,Male,24,3.16,1474,103.0,Engineering,0,3,0,10,7,1,Illinois,1
ST8752,Male,21,2.78,1425,103.0,Business,0,0,1.0,3,5,1,Illinois,0
ST8753,Male,18,3.1,1296,91.0,Law,1,0,0,5,8,0,New York,0
ST8754,Female,32,3.64,1509,91.0,Law,0,0,0,4,6,1,Illinois,1
ST8755,Male,29,2.5,1574,120.0,Arts,0,0,1.0,6,5,0,Florida,0
ST8756,Male,21,3.21,1453,105.0,Medicine,0,0,0,9,3,0,Florida,1
ST8757,Male,30,3.24,1577,102.0,Science,1,4,1.0,8,9,1,Texas,1
ST8758,Other,32,3.39,1258,116.0,Law,1,4,1.0,2,1,1,Texas,1
ST8759,Male,17,2.55,1215,113.0,Law,0,4,1.0,10,9,1,Texas,1
ST8760,Other,34,3.88,1162,116.0,Business,1,3,1.0,1,7,0,New York,1
ST8761,Other,25,3.98,1598,85.0,Medicine,1,0,1.0,1,4,1,New York,1
ST8762,Other,20,3.36,1433,102.0,Law,0,4,1.0,10,1,1,California,1
ST8763,Male,29,3.71,1503,115.0,Engineering,0,1,1.0,9,8,0,New York,1
ST8764,Other,22,2.68,1111,90.0,Medicine,0,3,1.0,9,10,0,New York,0
ST8765,Female,27,3.62,1254,108.0,Business,0,3,0,4,7,0,Texas,1
ST8766,Other,30,3.12,1082,110.0,Arts,1,0,1.0,7,1,0,Florida,0
ST8767,Female,30,3.08,1130,117.0,Arts,1,3,1.0,6,4,1,California,1
ST8768,Male,34,2.73,1381,119.0,Law,0,0,1.0,10,9,1,Florida,1
ST8769,Male,17,2.58,1438,105.0,Business,1,2,1.0,2,9,1,New York,0
ST8770,Male,19,3.02,1305,93.0,Medicine,0,3,0,9,10,0,Texas,1
ST8771,Female,30,2.79,1571,119.0,Law,1,1,1.0,7,4,1,New York,1
ST8772,Female,34,3.9,1196,82.0,Medicine,1,0,0,6,4,1,Texas,1
ST8773,Other,25,2.71,1201,89.0,Medicine,0,1,0,3,7,0,Illinois,0
ST8774,Male,31,2.98,1172,103.0,Medicine,0,2,1.0,4,10,1,California,1
ST8775,Male,25,3.25,1295,99.0,Arts,1,0,1.0,9,6,0,Illinois,1
ST8776,Male,21,3.34,1056,85.0,Medicine,1,3,0,7,5,1,New York,1
ST8777,Male,30,3.74,1248,80.0,Medicine,1,3,1.0,3,10,1,Illinois,1
ST8778,Female,20,2.58,1312,120.0,Arts,0,1,1.0,7,2,1,Texas,0
ST8779,Male,23,3.44,1141,103.0,Science,0,0,0,10,6,0,New York,0
ST8780,Other,34,3.35,1154,86.0,Science,0,2,0,1,3,1,New York,0
ST8781,Other,25,3.59,1580,120.0,Medicine,0,2,1.0,1,9,0,California,1
ST8782,Male,22,3.15,1289,85.0,Arts,0,0,0,9,4,1,California,0
ST8783,Male,24,3.38,1316,110.0,Engineering,0,4,0,4,4,0,California,1
ST8784,Male,33,3.61,1312,119.0,Medicine,1,1,1.0,4,8,0,California,1
ST8785,Female,26,3.23,1163,105.0,Engineering,1,4,0,3,2,0,New York,1
ST8786,Female,33,3.88,1344,116.0,Engineering,1,3,1.0,9,10,0,Texas,1
ST8787,Female,34,3.55,1474,105.0,Law,0,3,1.0,4,3,0,California,1
ST8788,Other,21,3.69,1018,102.0,Business,0,3,0,5,9,0,Texas,1
ST8789,Other,34,2.69,1015,111.0,Arts,0,3,0,5,6,0,Illinois,0
ST8790,Female,20,2.88,1368,95.0,Business,0,2,0,7,6,0,Illinois,1
ST8791,Male,26,3.38,1301,104.0,Business,1,1,1.0,7,2,1,Texas,1
ST8792,Female,33,3.5,1249,115.0,Arts,1,3,1.0,7,1,0,New York,1
ST8793,Other,19,2.92,1310,82.0,Medicine,0,1,0,1,3,1,Illinois,0
ST8794,Female,31,2.89,1145,116.0,Business,0,4,1.0,4,2,1,Florida,0
ST8795,Female,20,3.54,1082,91.0,Medicine,0,3,1.0,5,6,1,Texas,1
ST8796,Male,23,2.58,1021,82.0,Medicine,1,1,1.0,6,1,1,Texas,0
ST8797,Male,26,2.7,1036,81.0,Law,0,2,0,7,8,0,Texas,0
ST8798,Male,17,2.52,1286,93.0,Business,1,2,1.0,5,9,1,New York,0
ST8799,Other,34,2.69,1099,94.0,Business,0,1,1.0,2,9,1,New York,0
ST8800,Male,26,3.79,1159,91.0,Business,1,0,0,5,5,0,New York,0
ST8801,Female,22,2.73,1329,97.0,Science,0,4,0,10,7,1,Texas,1
ST8802,Male,19,3.73,1452,119.0,Law,0,0,1.0,4,5,0,Florida,1
ST8803,Male,23,3.4,1240,110.0,Medicine,1,3,,10,6,0,Texas,1
ST8804,Female,30,3.04,1273,87.0,Medicine,1,0,0,5,4,1,Texas,0
ST8805,Female,34,2.96,1267,118.0,Arts,0,2,0,2,7,1,Texas,1
ST8806,Male,18,2.7,1331,89.0,Law,1,4,0,6,10,1,California,1
ST8807,Other,22,2.8,1107,90.0,Engineering,0,3,1.0,9,4,0,California,0
ST8808,Other,23,3.57,1322,92.0,Science,1,2,,5,7,0,California,1
ST8809,Female,31,3.09,1513,114.0,Arts,1,0,1.0,3,4,1,Texas,1
ST8810,Other,20,3.42,1575,80.0,Arts,0,3,0,4,1,1,Illinois,1
ST8811,Female,33,3.65,1316,89.0,Science,0,1,0,8,3,0,Florida,0
ST8812,Female,23,3.93,1205,114.0,Engineering,0,0,0,3,1,1,Illinois,0
ST8813,Female,23,2.63,1070,108.0,Business,1,1,1.0,4,2,1,Texas,0
ST8814,Male,32,3.25,1315,86.0,Engineering,1,3,0,4,5,1,Florida,1
ST8815,Female,23,3.44,1532,95.0,Engineering,1,1,1.0,10,1,1,New York,1
ST8816,Female,26,3.05,1070,119.0,Arts,1,1,1.0,2,10,1,New York,0
ST8817,Female,20,2.99,1559,109.0,Engineering,1,2,0,6,1,1,New York,1
ST8818,Male,24,3.94,1271,103.0,Business,0,2,0,2,9,0,Florida,1
ST8819,Female,24,2.84,1041,95.0,Business,0,3,0,3,9,1,Texas,0
ST8820,Other,32,2.93,1149,83.0,Arts,1,3,0,1,6,0,Texas,0
ST8821,Male,27,3.98,1593,94.0,Medicine,0,4,0,2,3,0,Illinois,1
ST8822,Other,27,2.68,1177,118.0,Arts,1,1,0,8,9,1,Florida,0
ST8823,Other,24,3.74,1198,109.0,Arts,1,3,,1,9,0,Florida,1
ST8824,Other,20,3.86,1494,115.0,Medicine,0,3,0,2,3,0,Texas,1
ST8825,Male,34,3.29,1324,89.0,Science,0,4,,4,2,1,Illinois,1
ST8826,Male,18,3.89,1508,87.0,Engineering,0,4,1.0,8,1,0,New York,1
ST8827,Female,22,3.16,1091,106.0,Arts,0,0,0,1,8,1,California,0
ST8828,Other,26,3.98,1289,80.0,Law,1,4,1.0,4,7,0,Illinois,1
ST8829,Male,19,2.93,1360,81.0,Medicine,1,1,1.0,2,6,1,Texas,0
ST8830,Other,26,2.58,1064,,Science,0,3,1.0,1,1,1,Illinois,0
ST8831,Male,28,2.59,1173,89.0,Engineering,0,2,1.0,5,7,0,New York,0
ST8832,Male,17,3.64,1001,97.0,Arts,1,0,0,2,8,1,Illinois,0
ST8833,Female,29,2.77,1128,89.0,Science,0,0,0,10,4,1,New York,0
ST8834,Female,25,3.99,1368,97.0,Business,1,4,1.0,7,9,1,California,1
ST8835,Other,25,3.81,1288,108.0,Business,0,4,0,6,3,0,Florida,1
ST8836,Other,32,3.2,1417,90.0,Engineering,1,3,1.0,1,9,1,Florida,1
ST8837,Male,21,2.54,1279,115.0,Law,1,3,0,1,10,1,California,0
ST8838,Other,31,3.34,1589,103.0,Engineering,0,3,0,7,7,0,Florida,1
ST8839,Male,30,3.28,1090,104.0,Arts,0,3,0,10,3,1,Illinois,1
ST8840,Male,28,2.6,1121,84.0,Business,0,4,1.0,4,10,1,Illinois,0
ST8841,Other,33,3.73,1292,111.0,Science,0,0,1.0,9,4,0,California,1
ST8842,Male,34,3.75,1024,91.0,Medicine,0,0,1.0,4,5,0,Florida,0
ST8843,Male,18,3.99,1327,88.0,Engineering,1,0,0,10,7,0,California,1
ST8844,Female,26,3.95,1189,90.0,Medicine,0,4,1.0,8,3,0,Florida,1
ST8845,Other,27,3.03,1306,84.0,Arts,1,1,1.0,10,5,1,Texas,0
ST8846,Other,17,2.61,1396,103.0,Medicine,0,0,1.0,9,6,1,Texas,0
ST8847,Male,25,3.63,1378,97.0,Business,0,3,1.0,4,10,0,Texas,1
ST8848,Other,27,3.89,1221,117.0,Law,0,4,1.0,3,1,1,Texas,1
ST8849,Male,17,4.0,1072,85.0,Science,1,1,1.0,9,2,1,Texas,0
ST8850,Other,25,3.36,1227,108.0,Law,1,1,1.0,8,4,1,California,0
